Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1779576775.725886,10439,0,1
2,Payment,1779576775.740057,2270,0,1
2,Payment,1779576775.742537,1945,0,1
2,Payment,1779576775.744651,1701,0,1
1,NewOrder,1779576775.746536,4432,0,1
2,Payment,1779576775.751170,2101,0,1
2,Payment,1779576775.753325,2392,0,1
2,Payment,1779576775.755759,3439,0,1
1,NewOrder,1779576775.759250,79151,0,1
5,StockLevel,1779576775.838790,2011,0,1
2,Payment,1779576775.840835,8561,0,1
1,NewOrder,1779576775.849431,6453,0,1
3,OrderStatus,1779576775.855916,5124,0,1
1,NewOrder,1779576775.861208,5046,0,1
1,NewOrder,1779576775.866301,9219,0,1
5,StockLevel,1779576775.875577,1286,0,1
1,NewOrder,1779576775.876901,5641,0,1
2,Payment,1779576775.882578,4724,0,1
2,Payment,1779576775.887382,7950,0,1
5,StockLevel,1779576775.895396,1724,0,1
1,NewOrder,1779576775.897150,9021,0,1
1,NewOrder,1779576775.906253,5860,0,1
2,Payment,1779576775.912148,3914,0,1
1,NewOrder,1779576775.916090,3151,0,1
1,NewOrder,1779576775.919340,4636,0,1
2,Payment,1779576775.924003,2284,0,1
3,OrderStatus,1779576775.926372,4191,0,1
2,Payment,1779576775.930589,2050,0,1
3,OrderStatus,1779576775.932664,2872,0,1
1,NewOrder,1779576775.935561,3786,0,1
1,NewOrder,1779576775.939374,2968,0,1
1,NewOrder,1779576775.942366,3890,0,1
1,NewOrder,1779576775.946280,5840,0,1
2,Payment,1779576775.952149,2032,0,1
2,Payment,1779576775.954207,1429,0,1
2,Payment,1779576775.955661,1580,0,1
2,Payment,1779576775.957264,1510,0,1
2,Payment,1779576775.958802,1501,0,1
2,Payment,1779576775.960342,2235,0,1
1,NewOrder,1779576775.962605,4232,0,1
1,NewOrder,1779576775.966861,3838,0,1
1,NewOrder,1779576775.970741,4111,0,1
2,Payment,1779576775.974877,1392,0,1
1,NewOrder,1779576775.976291,4963,0,1
1,NewOrder,1779576775.981278,3452,0,1
1,NewOrder,1779576775.984754,4709,0,1
1,NewOrder,1779576775.989490,4397,0,1
1,NewOrder,1779576775.993912,3447,0,1
2,Payment,1779576775.997382,1464,0,1
1,NewOrder,1779576775.998870,2704,0,1
4,Delivery,1779576776.001596,20510,0,1
2,Payment,1779576776.022163,5460,0,1
1,NewOrder,1779576776.027663,6979,0,1
1,NewOrder,1779576776.034672,8658,0,1
1,NewOrder,1779576776.043400,8349,0,1
2,Payment,1779576776.051786,2182,0,1
2,Payment,1779576776.054012,1761,0,1
1,NewOrder,1779576776.055801,7398,0,1
2,Payment,1779576776.063261,4707,0,1
2,Payment,1779576776.068003,1808,0,1
1,NewOrder,1779576776.069846,4031,0,1
3,OrderStatus,1779576776.073904,4229,0,1
2,Payment,1779576776.078164,2783,0,1
2,Payment,1779576776.080974,3592,0,1
2,Payment,1779576776.084594,2434,0,1
1,NewOrder,1779576776.087054,6846,0,1
2,Payment,1779576776.093947,1741,0,1
1,NewOrder,1779576776.095715,6513,0,1
3,OrderStatus,1779576776.102263,10878,0,1
2,Payment,1779576776.113174,1682,0,1
1,NewOrder,1779576776.114883,6997,0,1
2,Payment,1779576776.121908,1456,0,1
1,NewOrder,1779576776.123389,8536,0,1
2,Payment,1779576776.131953,1266,0,1
2,Payment,1779576776.133256,1361,0,1
1,NewOrder,1779576776.134643,9165,0,1
1,NewOrder,1779576776.143844,3312,0,1
4,Delivery,1779576776.147184,16285,0,1
2,Payment,1779576776.163524,1750,0,1
1,NewOrder,1779576776.165307,11598,0,1
1,NewOrder,1779576776.176947,10530,0,1
1,NewOrder,1779576776.187538,8548,0,1
2,Payment,1779576776.196123,2358,0,1
1,NewOrder,1779576776.198523,3680,0,1
2,Payment,1779576776.202234,2454,0,1
1,NewOrder,1779576776.204717,7180,0,1
1,NewOrder,1779576776.211932,3563,0,1
2,Payment,1779576776.215542,1606,0,1
2,Payment,1779576776.217175,1575,0,1
2,Payment,1779576776.218775,1475,0,1
2,Payment,1779576776.220274,1518,0,1
2,Payment,1779576776.221874,3132,0,1
1,NewOrder,1779576776.225037,4632,0,1
1,NewOrder,1779576776.229698,4364,0,1
1,NewOrder,1779576776.234091,6472,0,1
1,NewOrder,1779576776.240590,3990,0,1
1,NewOrder,1779576776.244605,3940,0,1
5,StockLevel,1779576776.248570,1383,0,1
1,NewOrder,1779576776.249973,2963,0,1
2,Payment,1779576776.252966,1493,0,1
2,Payment,1779576776.254483,1317,0,1
1,NewOrder,1779576776.255840,4045,0,1
5,StockLevel,1779576776.259951,1639,0,1
1,NewOrder,1779576776.261641,4083,0,1
1,NewOrder,1779576776.265749,5403,0,1
2,Payment,1779576776.271176,1732,0,1
2,Payment,1779576776.272949,1453,0,1
2,Payment,1779576776.274442,1405,0,1
1,NewOrder,1779576776.275869,3487,0,1
2,Payment,1779576776.279379,1796,0,1
1,NewOrder,1779576776.281200,5899,0,1
